anno,nivel_panel,seccion,grupo_rev4_homologado,descripcion_nivel,epoca,ciiu_version,rotacion_calibrada_sobre_6_6,vbp_pp,vbp_pb,vab_pp,vab_pb,vab_pb_estimado,consumo_intermedio_estimado,consumo_intermedio,remuneraciones,costo_laboral,puestos_trabajo,n_empresas,fbcf,fbkf_maq_eq,adquisiciones_importadas,adquisiciones_origen_importado,importaciones_maquinaria,consumo_capital_fijo,impuestos_netos,stock_capital,stock_capital_imputado,capital_variable_adelantado,capital_circulante_constante_adelantado,capital_circulante_adelantado,capital_total_adelantado,ganancia_pb,ganancia_pp,tasa_ganancia_pb,tasa_ganancia_pp,part_salarial,productividad,vbp_pp_constante_2005,vbp_pb_constante_2005,vab_pp_constante_2005,vab_pb_constante_2005,vab_pb_estimado_constante_2005,consumo_intermedio_estimado_constante_2005,consumo_intermedio_constante_2005,remuneraciones_constante_2005,costo_laboral_constante_2005,consumo_capital_fijo_constante_2005,stock_capital_imputado_constante_2005,capital_total_adelantado_constante_2005,ganancia_pb_constante_2005,ganancia_pp_constante_2005,tasa_ganancia_pb_constante_2005,tasa_ganancia_pp_constante_2005,productividad_constante_2005,deflactor_vab_bcu_2005,deflactor_2005,fuente_deflactor,fuente_base_bcu,metodo_empalme_bcu,calidad_deflactor_bcu,codigos_bcu_deflactor,dato_preliminar_bcu,nota_deflactor_bcu,vab_bcu_corriente,vab_bcu_constante_fuente,metodo_capital_eaae,metodo_stock_capital,metodo_consumo_capital_fijo,calidad_capital_eaae,codigos_capital_fuente,archivos_capital_fuente,participacion_vab_pp_rama_c,codigos_fuente_incluidos,divisiones_publicadas_incluidas,tipo_homologacion,calidad_homologacion,notas_homologacion
2013,subrama_industrial,C,19_refinacion,Coque y refinacion de petroleo,4,Rev.4,8.757280953281466,61964526747.9111,,17179605967.000004,,6615508084.032521,55349018663.87858,44784920780.9111,2540634589,2540634589,2721,,4420285430.24732,2808965616.9008527,380727156.6077123,2502386810.2247725,2883113966.8324847,877494627,14455593829,26743393879,26743393879,290116829.9331531,6320342919.127037,5404138067.78434,32147531946.78434,3197378868.0325212,13761476751.000004,0.09945954399626468,0.4280725740868745,0.14788666246945706,6313710.388460127,100333867017.69359,,27817468977.40103,,10711927342.8514,89621939674.84218,72516398040.29256,4113832645.415499,4113832645.415499,1420852120.316188,43303294092.338776,52053753406.65296,5177242577.119713,22282784211.669346,0.16104634675190307,0.6931413661414295,10223252.104888288,0.6175833603321981,0.6175833603321981,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.23,FALSE,Fila BCU compatible.,5003201910.529807,8101257630.773253,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,19,EAE_C2.1_2013.xls|EAE_C7_2013.xls,0.15353185593191992,19,19,uno_a_uno,baja,Division Rev4 conservada como grupo.
2013,subrama_industrial,C,20_21_22_quimicos_farma_caucho_plastico,Quimicos farmaceuticos caucho y plastico,4,Rev.4,4.975323354111314,53150093637.59792,,15556584166.8445,,15462863868.777924,37687229768.82,37593509470.753426,8752661864.569593,8752661864.569593,13835.10096355948,,4002684489.3420405,2543592101.299001,344758434.3755201,2265976944.176743,2610735378.552263,1435158587.6079898,-41529979.1045277,20081626875.565388,20081626875.565388,1759214676.436439,7574830234.4364195,9315207884.33284,29396834759.898228,5275043416.60034,5368763714.666916,0.17944256446943413,0.18263067294546723,0.562633915691081,1124428.6693548001,28134379163.44725,,8234695510.084216,,8185085768.677267,19949293394.76998,19899683653.363033,4633118979.362446,4633118979.362446,759684378.7096936,10629973835.763184,15560869957.811817,2792282410.605128,2841892152.0120764,0.09498581848730964,0.09667340634539509,595203.1381464961,1.8891511104197953,1.8891511104197953,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.24 - D.25,FALSE,Agregado BCU compatible con el grupo EAAE.,15824174813.82309,8376341482.977897,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,20|21|22,EAE_C2.1_2013.xls|EAE_C7_2013.xls,0.13902712574925472,20|21|22,20|21|22,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 24-25.
2013,subrama_industrial,C,23_24_minerales_metales,Minerales no metalicos y metales comunes,4,Rev.4,5.692268978019373,14160891382.830229,,6135645969.56971,,6135645969.56971,8025245413.260519,8025245413.260519,2833580476.012579,2833580476.012579,4725.803144620026,,1578691998.9050686,1003213845.4807208,135975589.22090763,893720122.3330027,1029695711.5539104,874629484.1862192,17286459.152645256,4904900015.31237,4904900015.31237,497794550.2846782,1409849999.0513282,1907644549.3360066,6812544564.648376,2427436009.3709116,2427436009.3709116,0.35631855121614187,0.35631855121614187,0.4618226817626012,1298328.7246221174,4527316125.655942,,1961600310.9118586,,1961600310.9118586,2565715814.7440834,2565715814.7440834,905911516.1316669,905911516.1316669,279623934.72853607,1568123950.2322643,2178008575.200163,776064860.0516555,776064860.0516555,0.11391703242262921,0.11391703242262921,415082.95011081744,3.1278777513638993,3.1278777513638993,bcu_indice_implicito_vab,2005,base_2005_directa,proxy_grupo_amplio,D.26,FALSE,BCU 2005 no separa completamente metales comunes del grupo metal/equipos; se usa minerales no metalicos como proxy parcial.,5481718193.125325,1752535945.7335067,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,23|24,EAE_C2.1_2013.xls|EAE_C7_2013.xls,0.05483345280786681,23|24,23|24,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2013,subrama_industrial,C,25_26_27_28_33_metal_equipos_reparacion,Productos de metal equipos y reparacion,4,Rev.4,4.80011170541644,15407006742.686785,,6136835908.795093,,6136835908.795093,9270170833.891693,9270170833.891693,4118441127.350923,4118441127.350923,7981.067902500157,,1578998168.384796,1003408407.4733952,136001960.15040892,893893449.2549523,1029895409.4053612,335133863.52692974,-121578415.1692308,3133323751.0496006,3133323751.0496006,857988601.1201946,1931240646.635628,2789229247.7558227,5922552998.805424,1683260917.9172397,1683260917.9172397,0.2842120481246437,0.2842120481246437,0.6711017189572434,768924.1569881471,8409966158.198785,,3349812405.0528965,,3349812405.0528965,5060153753.145888,5060153753.145888,2248064863.2152963,2248064863.2152963,182933940.23895812,1710335248.7020664,3232845361.9801807,918813601.5986421,918813601.5986421,0.15513809699701572,0.15513809699701572,419719.82270737615,1.8319939049536675,1.8319939049536675,bcu_indice_implicito_vab,2005,base_2005_directa,proxy_grupo_amplio,D.RR,FALSE,"BCU 2005 agrupa metales basicos, productos de metal y equipos; proxy compatible amplio.",12994193592.946972,7092924030.9211645,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,25|26|27|28|33,EAE_C2.1_2013.xls|EAE_C7_2013.xls,0.05484408713662092,25|26|27|28|33,25|26|27|28|33,agregacion_rev4_para_compatibilidad,alta,Grupo amplio definido por reubicacion de reparacion e instalacion en Rev4 33.|Rev4 33 se agrega con metal/equipos para evitar quiebre artificial hacia atras.
2013,subrama_industrial,C,29_30_vehiculos_transporte,Vehiculos y otros equipos de transporte,4,Rev.4,5.877732599012889,8453289545.322666,,2478848417.5589356,,2392154279.5161214,6061135265.806545,5974441127.763731,1491785646.0896685,1491785646.0896685,3361.299565338606,,637803775.3004876,405306151.247429,54935189.52015557,361069840.4003754,416005029.92053103,148453027.6843393,-173735480.48561162,1423449311.1454184,1423449311.1454184,253802911.4050204,1031202961.9762657,1270256284.7291288,2693705595.874547,751915605.7421134,838609743.7849276,0.27913800487094215,0.31132197411226814,0.6018059174262521,737467.2710283187,8075916586.3933935,,2368187312.5469866,,2285363386.593754,5790553199.79964,5707729273.846407,1425189138.2645497,1425189138.2645497,141825766.42481625,1359903483.7426405,2573452806.0287313,718348481.9043877,801172407.8576206,0.26667668619931956,0.29742389409021863,704545.1518119669,1.0467281892887657,1.0467281892887657,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.SS,FALSE,Fila BCU de material de transporte.,2110757076.5159101,2016528357.7106435,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,29|30,EAE_C2.1_2013.xls|EAE_C7_2013.xls,0.022153138951660455,29|30,29 y 30,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2013,subrama_industrial,C,31_32_muebles_otras_manufacturas,Muebles y otras manufacturas,4,Rev.4,6.469610730680192,3021887726.202408,,1327992563.4863386,,1327992563.4863386,1693895162.7160692,1693895162.7160692,908459013.789822,908459013.789822,2642.1592938227186,,341690385.16548246,217134517.37476322,29430409.152779408,193435814.61228964,222866223.76506904,54452992.056794405,5916605.107200243,646489013.7676883,646489013.7676883,140419424.2293013,261823351.23862684,402242775.4679282,1048731789.2356164,365080557.6397222,365080557.6397222,0.3481162308485152,0.3481162308485152,0.6840844133982739,502616.38902360713,1593837785.2426593,,700424674.2368932,,700424674.2368932,893413111.005766,893413111.005766,479149602.4050222,479149602.4050222,28720205.422292423,340978458.2506976,553133836.7654853,192554866.4095786,192554866.4095786,0.18360735164700695,0.18360735164700695,265095.551155626,1.8959819839773282,1.8959819839773282,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.UU,FALSE,Fila BCU de otras industrias manufactureras.,4203642477.0197535,2217132078.54512,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,31|32,EAE_C2.1_2013.xls|EAE_C7_2013.xls,0.011868093094072855,31|32,31|32,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 36.
2014,economia_total,economia_total,,Economia total EAAE,4,Rev.4,4.2,1199313983186.269,,525321848898.8822,,490474645352.52606,708839337833.7428,673992134287.3868,280926635663.20197,280926635663.20197,616859.3463139456,,159227973748.9908,105912355457.27882,16710161650.497812,60562625302.772446,77272786953.27026,44318807852.13718,26736846637.094906,676414498513.7749,676414498513.7749,66887294205.52428,168771270912.7959,227361611892.99734,903776110406.7722,165229201837.18695,200076405383.54303,0.18282094418585645,0.22137828504173726,0.5347705149748622,851607.1808556563,585201310215.1332,,256329066925.01718,,239325488663.98242,345875821551.1507,328872243290.116,137077227122.51735,137077227122.51735,21625216403.580696,330054227940.48627,440994578038.7323,80623045137.8844,97626623398.91913,0.08920687790873064,0.10802080545698343,415538.92059302697,2.049404131965074,2.049404131965074,bcu_indice_implicito_vab,2005,base_2005_directa,directo_total_economia,__TOTAL_VAB_SECTORES__,FALSE,VAB de sectores de actividad BCU.,1204532622560.2449,587747728119.0397,agregacion_secciones_eaae,stock_original_e_imputado_agregado_desde_panel_eaae,suma_consumo_capital_fijo_original_eaae,directo_agregado,,,,,,,,
2014,industria_total,C,,Industria manufacturera EAAE,4,Rev.4,6.6,453640919223.4157,,130780131947.1588,,108223584628.69632,345417334594.71936,322860787276.2569,56837646365.69236,56837646365.69236,107700.42694995416,,78176629453.82314,52611954747.57696,2217119087.204019,48143911013.675156,50361030100.87917,12235321829.448652,22082788548.337036,198429417562.73392,198429417562.73392,8611764600.86248,52335959787.0787,57530065703.32565,255959483266.05957,39150616433.555305,61707163752.017784,0.1529563036070823,0.24108176405355403,0.43460459566333354,1214295.3900074067,242473126450.50638,,69902572997.8737,,57845996268.4214,184627130182.08496,172570553452.63266,30379979473.567554,30379979473.567554,6539834947.414526,106061422630.38075,136811503376.77473,20926181847.43932,32982758576.891617,0.0817558372146243,0.12885929505728594,649046.3870710166,1.870891532864418,1.870891532864418,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D,FALSE,Total industria manufacturera BCU Rev.3.,161567650594.82025,86358641191.48212,rama_c_panel_eaae,stock_original_rama_c,consumo_capital_fijo_original_rama_c,directo,,,,,,,,
2014,subrama_industrial,C,10_11_12_alimentos_bebidas_tabaco,Alimentos bebidas y tabaco,4,Rev.4,6.769230305350778,213786500255.18613,,60646533248.97579,,51723839473.93141,162062660781.2547,153139967006.21033,25362331769.48168,25362331769.48168,53576.670839142695,,36252766279.359505,24397686524.59946,1028142305.999398,22325725295.997562,23353867601.99696,4516513605.3688965,7336334901.873304,51635110570.240295,51635110570.240295,3746708359.0631976,23941076528.767433,26369659580.73458,78004770150.97488,21844994099.080833,30767687874.125214,0.28004690042417646,0.39443341496392686,0.4181992013518762,1131957.8521603083,86448332876.27356,,24523492773.591396,,20915444554.001446,65532888322.27212,61924840102.68217,10255705092.27443,10255705092.27443,1826331742.7952387,20879565460.640167,31542601276.972355,8833407718.931778,12441455938.521727,0.11324189151298181,0.15949609125751954,457727.07392029144,2.47299737475749,2.47299737475749,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.15-D.16,FALSE,Agregado BCU compatible con el grupo EAAE.,80135955937.37526,32404383747.165787,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,10|11|12,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.4637289498490473,10|11|12,10|11 y 12,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001 y agrupaciones publicadas.
2014,subrama_industrial,C,13_14_15_textiles_prendas_cuero,Textiles prendas y cuero,4,Rev.4,5.683302545372849,24187160371.249313,,6003140199.7176075,,5969444660.946459,18217715710.302856,18184020171.531708,3941754349.4697447,3941754349.4697447,10205.383521714866,,3588505837.739131,2415022341.914409,101771396.9376738,2209927787.002049,2311699183.9397225,497226434.3616731,-390712263.17346686,4519280352.203712,4519280352.203712,693567572.3754996,3205480539.679363,3893119246.1354184,8412399598.33913,1530463877.1150408,1564159415.8861895,0.18192952667360238,0.18593498770493538,0.656615407658673,588232.6898292664,18435047554.903366,,4575492673.050399,,4549810499.115975,13885237055.787394,13859554881.85297,3004338986.754259,3004338986.754259,378977640.29829437,3444519609.910396,6411789737.441656,1166493872.0634217,1192176045.9978452,0.1386636308020513,0.14171652595214543,448341.0803047952,1.3120205032948773,1.3120205032948773,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.17 a D.19,FALSE,Agregado BCU compatible con el grupo EAAE.,5611087622.783839,4276676781.111815,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,13|14|15,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.0459025397079669,13|14|15,13|14|15,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2014,subrama_industrial,C,16_madera,Madera y productos de madera,4,Rev.4,6.558744288393352,8104718202.808858,,2212200077.0978274,,2208538672.5211372,5896179530.287721,5892518125.711031,1001172364.0940028,1001172364.0940028,3010.781250725383,,1322390053.6732328,889952996.8044635,37503487.28528217,814374187.1989822,851877674.4842644,510111495.03339624,-7148966.670164982,4529456434.604178,4529456434.604178,152646958.02605423,898979937.4739864,1051068647.6989838,5580525082.303163,697254813.3937382,700916217.9704283,0.12494430239277253,0.12560040634763175,0.4525686326742358,734759.4836273295,4457819174.75423,,1216771228.2287302,,1214757354.4431067,3243061820.311123,3241047946.5255,550672491.036827,550672491.036827,280575431.1154611,2491326316.366515,3069443143.435429,383509432.2908185,385523306.07644206,0.06872282207045267,0.06908369739238428,404138.0382369444,1.8180903901862935,1.8180903901862935,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.20TT.0,FALSE,Fila BCU especifica de madera.,6864577691.512727,3775707593.2893176,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,16,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.01691541401710512,16,16,uno_a_uno,baja,Division Rev4 conservada como grupo.
2014,subrama_industrial,C,17_18_papel_impresion,Papel impresion y reproduccion,4,Rev.4,6.992247582852643,35842214488.27806,,9314079142.236835,,9312668744.360722,26529545743.91734,26528135346.041225,3147582285.3690624,3147582285.3690624,5410.101660330438,,5567690619.095226,3746990487.398424,157901833.69998318,3428779209.2101483,3586681042.9101315,2445049789.900836,-58058518.82457348,76149105327.40237,76149105327.40237,450153151.48279345,3794137068.169148,4244088510.850958,80393193838.25333,3720036669.090823,3721447066.966937,0.04627302998529119,0.04629057373257596,0.33793810824471376,1721608.895177018,37151890864.76824,,9654416077.203197,,9652954143.315535,27498936721.452705,27497474787.565044,3262595105.337399,3262595105.337399,2534392036.0453277,78931597585.81955,83330765310.99228,3855967001.9328084,3857428935.8204713,0.047963848901074906,0.047982033697795426,1784516.573504374,0.9647480559937753,0.9647480559937753,bcu_indice_implicito_vab,2005,base_2005_directa,reconstruido_por_suma,D.210T.0|D.22TT.0,FALSE,Suma de papel e impresion.,15921335161.361809,16503101573.976673,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,17|18,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.07121937410187162,17|18,17|18,agregacion_rev4_para_compatibilidad,media,Agregado Rev4 definido para compatibilidad con Rev3 21-22.
2014,subrama_industrial,C,19_refinacion,Coque y refinacion de petroleo,4,Rev.4,8.757280953281466,66100845981.12972,,17502769443.999996,,6739951601.460344,59360894379.66938,48598076537.12973,2915327525,2915327525,2974,,10462655916.207096,7041244722.9910145,296724920.180559,6443270564.563113,6739995484.743672,1285566683,15567665282,26882163473,26882163473,332903276.77651924,6778461796.115619,5882351421.285278,32764514894.28528,2539057393.4603443,13301875235.999996,0.07749412441028393,0.40598419597904933,0.1665637849100151,5885262.0860793535,76831301756.33707,,20344074886.83969,,7834079089.740216,68997222666.59685,56487226869.497375,3388586113.6448064,3388586113.6448064,1494258663.15937,31246069290.049133,38083329999.45985,2951234312.93604,15461230110.035517,0.0900741037203877,0.4718894865350878,6840643.875870778,0.8603374467188135,0.8603374467188135,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.23,FALSE,Fila BCU compatible.,6646922459.442757,7725948097.218171,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,19,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.13383355088731613,19,19,uno_a_uno,baja,Division Rev4 conservada como grupo.
2014,subrama_industrial,C,20_21_22_quimicos_farma_caucho_plastico,Quimicos farmaceuticos caucho y plastico,4,Rev.4,4.975323354111314,57780463361.9744,,18249276889.961575,,18139334523.997208,39641128837.977196,39531186472.01283,9574210373.402884,9574210373.402884,13761.662319798072,,10908896756.60507,7341559574.955904,309380480.9491478,6718081329.121306,7027461810.070454,1477375030.1569169,-86145957.1700817,23037078146.940865,23037078146.940865,1924339322.6877043,7967548240.9038,9869790031.805252,32906868178.746117,7087749120.437407,7197691486.401773,0.21538813970194953,0.21872915548525573,0.5246350543713539,1326095.3848364265,26929648421.36335,,8505411379.48367,,8454170716.294705,18475477705.068645,18424237041.87968,4462236961.526148,4462236961.526148,688557824.4567986,10736854276.611176,15336851578.192347,3303375930.3117585,3354616593.500724,0.10038560680913848,0.10194274870762095,618051.1613954841,2.145607787294283,2.145607787294283,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.24 - D.25,FALSE,Agregado BCU compatible con el grupo EAAE.,18017383161.61588,8397333039.295446,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,20|21|22,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.1395416613995704,20|21|22,20|21|22,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 24-25.
2014,subrama_industrial,C,23_24_minerales_metales,Minerales no metalicos y metales comunes,4,Rev.4,5.692268978019373,15162564282.590887,,5797161925.607414,,5797161925.607414,9365402356.983473,9365402356.983473,3134208268.227895,3134208268.227895,4534.059592203574,,3465377905.606773,2332158687.6641736,98279441.7279668,2134101286.8153207,2232380728.5432873,861451619.3680112,22044157.316581227,5008983695.870163,5008983695.870163,550607900.0009664,1645284576.8792477,2195892476.880214,7204876172.750378,1801502038.011508,1801502038.011508,0.2500392782356182,0.2500392782356182,0.5406452861672479,1278580.884904066,4361984363.719627,,1667734375.4106343,,1667734375.4106343,2694249988.308993,2694249988.308993,901652728.6448389,901652728.6448389,247823417.18403152,1440990333.3170738,2072707269.1891077,518258229.58176374,518258229.58176374,0.07193159426415578,0.07193159426415578,367823.6559304038,3.4760702969740134,3.4760702969740134,bcu_indice_implicito_vab,2005,base_2005_directa,proxy_grupo_amplio,D.26,FALSE,BCU 2005 no separa completamente metales comunes del grupo metal/equipos; se usa minerales no metalicos como proxy parcial.,5781096805.941373,1663112742.8504336,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,23|24,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.04432754302427019,23|24,23|24,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2014,subrama_industrial,C,25_26_27_28_33_metal_equipos_reparacion,Productos de metal equipos y reparacion,4,Rev.4,4.80011170541644,19854105924.556324,,7378966651.51608,,7378966651.51608,12475139273.040245,12475139273.040245,5015339389.107004,5015339389.107004,8362.104700785512,,4410935614.446158,2968507935.978402,125095819.70393209,2716408896.016445,2841504715.720377,404092816.345469,-117846528.80749103,4240817271.488643,4240817271.488643,1044838057.2993127,2598926866.423403,3643764923.7227154,7884582195.211359,1959534446.0636063,1959534446.0636063,0.2485273661366248,0.2485273661366248,0.679680452015128,882429.3542776284,9323566758.718794,,3465191958.136854,,3465191958.136854,5858374800.58194,5858374800.58194,2355223236.4256434,2355223236.4256434,189763586.64712155,1991504583.1073167,3702631019.5482373,920205135.0640892,920205135.0640892,0.11670943523462395,0.11670943523462395,414392.3189351294,2.129453935211013,2.129453935211013,bcu_indice_implicito_vab,2005,base_2005_directa,proxy_grupo_amplio,D.RR,FALSE,"BCU 2005 agrupa metales basicos, productos de metal y equipos; proxy compatible amplio.",15337757716.43224,7202671756.74424,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,25|26|27|28|33,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.056422688535728974,25|26|27|28|33,25|26|27|28|33,agregacion_rev4_para_compatibilidad,alta,Grupo amplio definido por reubicacion de reparacion e instalacion en Rev4 33.|Rev4 33 se agrega con metal/equipos para evitar quiebre artificial hacia atras.
2014,subrama_industrial,C,29_30_vehiculos_transporte,Vehiculos y otros equipos de transporte,4,Rev.4,5.877732599012889,9539118129.22328,,2231907933.675058,,2153850181.8858533,7385267947.337427,7307210195.548222,1741363280.75982,1741363280.75982,3399.358819011897,,1334170847.728325,897881333.035474,37837595.10681971,821629213.4724518,859466808.5792716,173734482.2731185,-191442559.5874977,1689863770.042967,1689863770.042967,296264461.06994826,1256482465.4625688,1539466677.6483953,3229330447.6913624,238752418.8529148,316810170.6421194,0.0739324831324085,0.09810398030607427,0.7802128638399939,656567.3271066495,9688246331.300842,,2266800091.717628,,2187522037.168268,7500724294.132574,7421446239.583213,1768586591.3117714,1768586591.3117714,176450531.1394067,1716281971.6386147,3279815643.183721,242484914.71708995,321762969.26645005,0.07508829419746797,0.09963767241487391,666831.6622063824,0.9846073069389496,0.9846073069389496,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.SS,FALSE,Fila BCU de material de transporte.,2044138593.7296588,2076095291.3143528,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,29|30,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.017066108593443315,29|30,29 y 30,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con 2001.
2014,subrama_industrial,C,31_32_muebles_otras_manufacturas,Muebles y otras manufacturas,4,Rev.4,6.469610730680192,3283228226.4188685,,1444096434.370636,,1444096434.370636,1839131792.0482326,1839131792.0482326,1004356760.780271,1004356760.780271,2466.304246241705,,863239623.36263,580950142.2352382,24481805.61325669,531613244.27778184,556095049.8910385,64199873.640335016,8099001.380425989,737558520.9406478,737558520.9406478,155242224.39186484,284272403.4889303,439514627.8807951,1177073148.821443,375539799.95002985,375539799.95002985,0.31904542239031025,0.31904542239031025,0.695491476106295,585530.5307815255,1471325957.3803759,,647148605.6781033,,647148605.6781033,824177351.7022724,824177351.7022724,450086339.0231948,450086339.0231948,28770141.46853712,330524996.1653461,527486412.2027367,168292125.18637142,168292125.18637142,0.14297507793366596,0.14297507793366596,262396.09596596414,2.2314757718707665,2.2314757718707665,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D.UU,FALSE,Fila BCU de otras industrias manufactureras.,5207395444.624725,2333610568.515868,extraccion_directa_subrama_eaae,stock_capital_directo_subrama,consumo_capital_fijo_directo_subrama,directo,31|32,EAE_C2.1_2014.xls|EAE_C7_2014.xls,0.01104216988368017,31|32,31|32,agregacion_rev4_para_compatibilidad,baja,Agregado Rev4 definido para compatibilidad con Rev3 36.
2015,economia_total,economia_total,,Economia total EAAE,4,Rev.4,4.2,1338814807883.4036,,607207545851.9131,,567115658084.0436,771699149799.36,731607262031.4905,318079975456.9832,318079975456.9832,618979.9343724602,,105224852365.57327,58717066246.377335,12495622149.476871,15923038230.67893,28418660380.1558,53390559582.14314,35268317264.47142,736061470775.7255,736061470775.7255,75733327489.7579,183737892809.37143,249925532735.35086,985987003511.0763,195645123044.91724,235737010812.78668,0.19842566113775292,0.23908734088109965,0.5238406169849495,980980.9852196868,599459125223.1439,,271879353381.77112,,253928067043.76956,345531058179.3744,327579771841.37286,142421448220.97614,142421448220.97614,23905814272.314957,329574159759.4462,441479212155.2436,87600804550.4785,105552090888.48003,0.08884580044010125,0.10705221317584465,439237.7495361143,2.233371303481351,2.233371303481351,bcu_indice_implicito_vab,2005,base_2005_directa,directo_total_economia,__TOTAL_VAB_SECTORES__,FALSE,VAB de sectores de actividad BCU.,1323346681194.7456,592533216098.8768,agregacion_secciones_eaae,stock_original_e_imputado_agregado_desde_panel_eaae,suma_consumo_capital_fijo_original_eaae,directo_agregado,,,,,,,,
2015,industria_total,C,,Industria manufacturera EAAE,4,Rev.4,6.6,478094966223.2372,,151939673902.59207,,125733595097.5918,352361371125.6454,326155292320.64514,61103872632.96914,61103872632.96914,103791.20890095642,,26806672376.51684,16410900596.953594,1393260740.6369472,6282740266.284801,7676001006.921747,14988600854.67593,24800676496.677193,207813793849.166,207813793849.166,9258162520.14684,53388086534.1887,58675631053.57792,266489424902.7439,49641121609.946724,75847200414.94699,0.18627801695344345,0.2846161735784737,0.40215877172503733,1463897.333035033,224644984203.62393,,71392689852.78139,,59079102437.93428,165565881765.68967,153252294350.84256,28711196461.341103,28711196461.341103,7042772336.28285,97646555046.01718,125216780926.65106,23325133640.31032,35638721055.15743,0.08752742683437775,0.13373409120517218,687849.1021422483,2.1282245313337587,2.1282245313337587,bcu_indice_implicito_vab,2005,base_2005_directa,directo,D,FALSE,Total industria manufacturera BCU Rev.3.,192793049413.46805,90588679237.07497,rama_c_panel_eaae,stock_original_rama_c,consumo_capital_fijo_original_rama_c,directo,,,,,,,,
